,País,Apellido,y,c
12112,Honduras,Marcano,0.0,Honduras
12114,Nicaragua,Marcano,0.0,Nicaragua
12107,Costa Rica,Marcano,0.0,Costa Rica
12115,Panamá,Marcano,0.0,Panama
12106,Colombia,Marcano,0.0,Colombia
12121,Venezuela,Marcano,0.07291666666666667,Venezuela
12109,Ecuador,Marcano,0.0,Ecuador
12117,Perú,Marcano,0.0,Peru
12104,Bolivia,Marcano,0.0,Bolivia
12105,Chile,Marcano,0.0,Chile
12103,Argentina,Marcano,0.0,Argentina
12116,Paraguay,Marcano,0.0,Paraguay
12120,Uruguay,Marcano,0.0,Uruguay
12108,Cuba,Marcano,0.0,Cuba
12119,República Dominicana,Marcano,0.0,Dominicana
12118,Puerto Rico,Marcano,0.0,Puerto Rico
3962,México,Marin,0.0,Mexico
3960,Guatemala,Marin,0.0,Guatemala
3959,El Salvador,Marin,0.0,El Salvador
3961,Honduras,Marin,0.0,Honduras
3963,Nicaragua,Marin,0.0,Nicaragua
3956,Costa Rica,Marin,0.11602209944751381,Costa Rica
3964,Panamá,Marin,0.04964539007092199,Panama
3955,Colombia,Marin,0.08502024291497977,Colombia
3970,Venezuela,Marin,0.06363636363636364,Venezuela
3958,Ecuador,Marin,0.0,Ecuador
3966,Perú,Marin,0.0,Peru
3953,Bolivia,Marin,0.0,Bolivia
3954,Chile,Marin,0.0,Chile
3952,Argentina,Marin,0.0,Argentina
3965,Paraguay,Marin,0.0,Paraguay
3969,Uruguay,Marin,0.0,Uruguay
3957,Cuba,Marin,0.0,Cuba
3968,República Dominicana,Marin,0.0,Dominicana
3967,Puerto Rico,Marin,0.0,Puerto Rico
6850,México,Marquez,0.04895104895104895,Mexico
6848,Guatemala,Marquez,0.0,Guatemala
6847,El Salvador,Marquez,0.048054919908466824,El Salvador
6849,Honduras,Marquez,0.0,Honduras
6851,Nicaragua,Marquez,0.0,Nicaragua
6844,Costa Rica,Marquez,0.0,Costa Rica
6852,Panamá,Marquez,0.0,Panama
6843,Colombia,Marquez,0.0,Colombia
6858,Venezuela,Marquez,0.11731843575418996,Venezuela
6846,Ecuador,Marquez,0.0,Ecuador
6854,Perú,Marquez,0.0,Peru
6841,Bolivia,Marquez,0.0,Bolivia
6842,Chile,Marquez,0.0,Chile
6840,Argentina,Marquez,0.0,Argentina
6853,Paraguay,Marquez,0.0,Paraguay
6857,Uruguay,Marquez,0.042510121457489884,Uruguay
6845,Cuba,Marquez,0.0,Cuba
6856,República Dominicana,Marquez,0.0,Dominicana
6855,Puerto Rico,Marquez,0.0,Puerto Rico
5539,México,Marrero,0.0,Mexico
5537,Guatemala,Marrero,0.0,Guatemala
5536,El Salvador,Marrero,0.0,El Salvador
5538,Honduras,Marrero,0.0,Honduras
5540,Nicaragua,Marrero,0.0,Nicaragua
5533,Costa Rica,Marrero,0.0,Costa Rica
5541,Panamá,Marrero,0.0,Panama
5532,Colombia,Marrero,0.0,Colombia
5547,Venezuela,Marrero,0.0,Venezuela
5535,Ecuador,Marrero,0.0,Ecuador
5543,Perú,Marrero,0.0,Peru
5530,Bolivia,Marrero,0.0,Bolivia
5531,Chile,Marrero,0.0,Chile
5529,Argentina,Marrero,0.0,Argentina
5542,Paraguay,Marrero,0.0,Paraguay
5546,Uruguay,Marrero,0.0,Uruguay
5534,Cuba,Marrero,0.06603773584905662,Cuba
5545,República Dominicana,Marrero,0.0,Dominicana
5544,Puerto Rico,Marrero,0.11351351351351352,Puerto Rico
6641,México,Marroquin,0.0,Mexico
6639,Guatemala,Marroquin,0.10824742268041238,Guatemala
6638,El Salvador,Marroquin,0.07473309608540925,El Salvador
6640,Honduras,Marroquin,0.0,Honduras
6642,Nicaragua,Marroquin,0.0,Nicaragua
6635,Costa Rica,Marroquin,0.0,Costa Rica
6643,Panamá,Marroquin,0.0,Panama
6634,Colombia,Marroquin,0.0,Colombia
6649,Venezuela,Marroquin,0.0,Venezuela
6637,Ecuador,Marroquin,0.0,Ecuador
6645,Perú,Marroquin,0.0,Peru
6632,Bolivia,Marroquin,0.0,Bolivia
6633,Chile,Marroquin,0.0,Chile
6631,Argentina,Marroquin,0.0,Argentina
6644,Paraguay,Marroquin,0.0,Paraguay
6648,Uruguay,Marroquin,0.0,Uruguay
6636,Cuba,Marroquin,0.0,Cuba
6647,República Dominicana,Marroquin,0.0,Dominicana
6646,Puerto Rico,Marroquin,0.0,Puerto Rico
11125,México,Marte,0.0,Mexico
11123,Guatemala,Marte,0.0,Guatemala
11122,El Salvador,Marte,0.0,El Salvador
11124,Honduras,Marte,0.0,Honduras
11126,Nicaragua,Marte,0.0,Nicaragua
11119,Costa Rica,Marte,0.0,Costa Rica
11127,Panamá,Marte,0.0,Panama
11118,Colombia,Marte,0.0,Colombia
11133,Venezuela,Marte,0.0,Venezuela
11121,Ecuador,Marte,0.0,Ecuador
11129,Perú,Marte,0.0,Peru
11116,Bolivia,Marte,0.0,Bolivia
11117,Chile,Marte,0.0,Chile
11115,Argentina,Marte,0.0,Argentina
11128,Paraguay,Marte,0.0,Paraguay
11132,Uruguay,Marte,0.0,Uruguay
11120,Cuba,Marte,0.0,Cuba
11131,República Dominicana,Marte,0.09813084112149532,Dominicana
11130,Puerto Rico,Marte,0.0,Puerto Rico
1758,México,Martin,0.0,Mexico
1756,Guatemala,Martin,0.0,Guatemala
1755,El Salvador,Martin,0.0,El Salvador
1757,Honduras,Martin,0.0,Honduras
1759,Nicaragua,Martin,0.0,Nicaragua
1752,Costa Rica,Martin,0.0,Costa Rica
1760,Panamá,Martin,0.0,Panama
1751,Colombia,Martin,0.0,Colombia
1766,Venezuela,Martin,0.0,Venezuela
1754,Ecuador,Martin,0.0,Ecuador
1762,Perú,Martin,0.0,Peru
1749,Bolivia,Martin,0.0,Bolivia
1750,Chile,Martin,0.0,Chile
1748,Argentina,Martin,0.02920723226703755,Argentina
1761,Paraguay,Martin,0.0,Paraguay
1765,Uruguay,Martin,0.0,Uruguay
1753,Cuba,Martin,0.06930693069306931,Cuba
1764,República Dominicana,Martin,0.0,Dominicana
1763,Puerto Rico,Martin,0.0,Puerto Rico
124,México,Martinez,0.5675675675675677,Mexico
122,Guatemala,Martinez,0.27272727272727276,Guatemala
121,El Salvador,Martinez,0.6363636363636365,El Salvador
123,Honduras,Martinez,0.5526315789473685,Honduras
125,Nicaragua,Martinez,0.525,Nicaragua
118,Costa Rica,Martinez,0.13207547169811323,Costa Rica
126,Panamá,Martinez,0.3559322033898305,Panama
117,Colombia,Martinez,0.30434782608695654,Colombia
132,Venezuela,Martinez,0.27272727272727276,Venezuela
120,Ecuador,Martinez,0.08433734939759036,Ecuador
128,Perú,Martinez,0.07636363636363637,Peru
115,Bolivia,Martinez,0.12138728323699421,Bolivia
116,Chile,Martinez,0.147887323943662,Chile
114,Argentina,Martinez,0.1875,Argentina
127,Paraguay,Martinez,0.48837209302325585,Paraguay
131,Uruguay,Martinez,0.3333333333333333,Uruguay
119,Cuba,Martinez,0.42857142857142855,Cuba
130,República Dominicana,Martinez,0.34426229508196726,Dominicana
129,Puerto Rico,Martinez,0.21000000000000002,Puerto Rico
11049,México,Mateo,0.0,Mexico
11047,Guatemala,Mateo,0.0,Guatemala
11046,El Salvador,Mateo,0.0,El Salvador
11048,Honduras,Mateo,0.0,Honduras
11050,Nicaragua,Mateo,0.0,Nicaragua
11043,Costa Rica,Mateo,0.0,Costa Rica
11051,Panamá,Mateo,0.0,Panama
11042,Colombia,Mateo,0.0,Colombia
11057,Venezuela,Mateo,0.0,Venezuela
11045,Ecuador,Mateo,0.0,Ecuador
11053,Perú,Mateo,0.0,Peru
11040,Bolivia,Mateo,0.0,Bolivia
11041,Chile,Mateo,0.0,Chile
11039,Argentina,Mateo,0.0,Argentina
11052,Paraguay,Mateo,0.0,Paraguay
11056,Uruguay,Mateo,0.0,Uruguay
11044,Cuba,Mateo,0.0,Cuba
11055,República Dominicana,Mateo,0.10447761194029852,Dominicana
11054,Puerto Rico,Mateo,0.0,Puerto Rico
5577,México,Matos,0.0,Mexico
5575,Guatemala,Matos,0.0,Guatemala
5574,El Salvador,Matos,0.0,El Salvador
5576,Honduras,Matos,0.0,Honduras
5578,Nicaragua,Matos,0.0,Nicaragua
5571,Costa Rica,Matos,0.0,Costa Rica
5579,Panamá,Matos,0.0,Panama
5570,Colombia,Matos,0.0,Colombia
5585,Venezuela,Matos,0.0,Venezuela
5573,Ecuador,Matos,0.0,Ecuador
5581,Perú,Matos,0.0,Peru
5568,Bolivia,Matos,0.0,Bolivia
5569,Chile,Matos,0.0,Chile
5567,Argentina,Matos,0.0,Argentina
5580,Paraguay,Matos,0.0,Paraguay
5584,Uruguay,Matos,0.0,Uruguay
5572,Cuba,Matos,0.05865921787709498,Cuba
5583,República Dominicana,Matos,0.11864406779661017,Dominicana
5582,Puerto Rico,Matos,0.046052631578947366,Puerto Rico
7857,México,Matute,0.0,Mexico
7855,Guatemala,Matute,0.0,Guatemala
7854,El Salvador,Matute,0.0,El Salvador
7856,Honduras,Matute,0.07664233576642336,Honduras
7858,Nicaragua,Matute,0.0,Nicaragua
7851,Costa Rica,Matute,0.0,Costa Rica
7859,Panamá,Matute,0.0,Panama
7850,Colombia,Matute,0.0,Colombia
7865,Venezuela,Matute,0.0,Venezuela
7853,Ecuador,Matute,0.0,Ecuador
7861,Perú,Matute,0.0,Peru
7848,Bolivia,Matute,0.0,Bolivia
7849,Chile,Matute,0.0,Chile
7847,Argentina,Matute,0.0,Argentina
7860,Paraguay,Matute,0.0,Paraguay
7864,Uruguay,Matute,0.0,Uruguay
7852,Cuba,Matute,0.0,Cuba
7863,República Dominicana,Matute,0.0,Dominicana
7862,Puerto Rico,Matute,0.0,Puerto Rico
8807,México,Mayorga,0.0,Mexico
8805,Guatemala,Mayorga,0.0,Guatemala
8804,El Salvador,Mayorga,0.0,El Salvador
8806,Honduras,Mayorga,0.0,Honduras
8808,Nicaragua,Mayorga,0.0532994923857868,Nicaragua
8801,Costa Rica,Mayorga,0.0,Costa Rica
8809,Panamá,Mayorga,0.0,Panama
8800,Colombia,Mayorga,0.0,Colombia
8815,Venezuela,Mayorga,0.0,Venezuela
8803,Ecuador,Mayorga,0.0,Ecuador
8811,Perú,Mayorga,0.0,Peru
8798,Bolivia,Mayorga,0.0,Bolivia
8799,Chile,Mayorga,0.0,Chile
8797,Argentina,Mayorga,0.0,Argentina
8810,Paraguay,Mayorga,0.0,Paraguay
8814,Uruguay,Mayorga,0.0,Uruguay
8802,Cuba,Mayorga,0.0,Cuba
8813,República Dominicana,Mayorga,0.0,Dominicana
8812,Puerto Rico,Mayorga,0.0,Puerto Rico
7249,México,Mazariegos,0.0,Mexico
7247,Guatemala,Mazariegos,0.06774193548387097,Guatemala
7246,El Salvador,Mazariegos,0.0,El Salvador
7248,Honduras,Mazariegos,0.0,Honduras
7250,Nicaragua,Mazariegos,0.0,Nicaragua
7243,Costa Rica,Mazariegos,0.0,Costa Rica
7251,Panamá,Mazariegos,0.0,Panama
7242,Colombia,Mazariegos,0.0,Colombia
7257,Venezuela,Mazariegos,0.0,Venezuela
7245,Ecuador,Mazariegos,0.0,Ecuador
7253,Perú,Mazariegos,0.0,Peru
7240,Bolivia,Mazariegos,0.0,Bolivia
7241,Chile,Mazariegos,0.0,Chile
7239,Argentina,Mazariegos,0.0,Argentina
7252,Paraguay,Mazariegos,0.0,Paraguay
7256,Uruguay,Mazariegos,0.0,Uruguay
7244,Cuba,Mazariegos,0.0,Cuba
7255,República Dominicana,Mazariegos,0.0,Dominicana
7254,Puerto Rico,Mazariegos,0.0,Puerto Rico
371,México,Medina,0.08333333333333333,Mexico
369,Guatemala,Medina,0.0,Guatemala
368,El Salvador,Medina,0.0,El Salvador
370,Honduras,Medina,0.10500000000000001,Honduras
372,Nicaragua,Medina,0.07420494699646643,Nicaragua
365,Costa Rica,Medina,0.0,Costa Rica
373,Panamá,Medina,0.05706521739130435,Panama
364,Colombia,Medina,0.07191780821917808,Colombia
379,Venezuela,Medina,0.14,Venezuela
367,Ecuador,Medina,0.050724637681159424,Ecuador
375,Perú,Medina,0.07216494845360825,Peru
362,Bolivia,Medina,0.04365904365904366,Bolivia
363,Chile,Medina,0.05134474327628362,Chile
361,Argentina,Medina,0.07636363636363637,Argentina
374,Paraguay,Medina,0.14093959731543626,Paraguay
378,Uruguay,Medina,0.051219512195121955,Uruguay
366,Cuba,Medina,0.07777777777777778,Cuba
377,República Dominicana,Medina,0.11602209944751381,Dominicana
376,Puerto Rico,Medina,0.06122448979591837,Puerto Rico
6945,México,Medrano,0.0,Mexico
6943,Guatemala,Medrano,0.0,Guatemala
6942,El Salvador,Medrano,0.04402515723270441,El Salvador
6944,Honduras,Medrano,0.0,Honduras
6946,Nicaragua,Medrano,0.0,Nicaragua
6939,Costa Rica,Medrano,0.0,Costa Rica
6947,Panamá,Medrano,0.0,Panama
6938,Colombia,Medrano,0.0,Colombia
6953,Venezuela,Medrano,0.0,Venezuela
6941,Ecuador,Medrano,0.0,Ecuador
6949,Perú,Medrano,0.0,Peru
6936,Bolivia,Medrano,0.0,Bolivia
6937,Chile,Medrano,0.0,Chile
6935,Argentina,Medrano,0.0,Argentina
6948,Paraguay,Medrano,0.0,Paraguay
6952,Uruguay,Medrano,0.0,Uruguay
6940,Cuba,Medrano,0.0,Cuba
6951,República Dominicana,Medrano,0.0,Dominicana
6950,Puerto Rico,Medrano,0.0,Puerto Rico
3050,México,Mejia,0.04666666666666667,Mexico
3048,Guatemala,Mejia,0.12209302325581396,Guatemala
3047,El Salvador,Mejia,0.24418604651162792,El Salvador
3049,Honduras,Mejia,0.39622641509433965,Honduras
3051,Nicaragua,Mejia,0.11351351351351352,Nicaragua
3044,Costa Rica,Mejia,0.0,Costa Rica
3052,Panamá,Mejia,0.0,Panama
3043,Colombia,Mejia,0.08300395256916995,Colombia
3058,Venezuela,Mejia,0.0,Venezuela
3046,Ecuador,Mejia,0.04421052631578948,Ecuador
3054,Perú,Mejia,0.036020583190394515,Peru
3041,Bolivia,Mejia,0.041176470588235294,Bolivia
3042,Chile,Mejia,0.0,Chile
3040,Argentina,Mejia,0.0,Argentina
3053,Paraguay,Mejia,0.0,Paraguay
3057,Uruguay,Mejia,0.0,Uruguay
3045,Cuba,Mejia,0.0,Cuba
3056,República Dominicana,Mejia,0.15217391304347827,Dominicana
3055,Puerto Rico,Mejia,0.0,Puerto Rico
6622,México,Melendez,0.0,Mexico
6620,Guatemala,Melendez,0.0,Guatemala
6619,El Salvador,Melendez,0.07608695652173914,El Salvador
6621,Honduras,Melendez,0.0,Honduras
6623,Nicaragua,Melendez,0.0,Nicaragua
6616,Costa Rica,Melendez,0.0,Costa Rica
6624,Panamá,Melendez,0.0,Panama
6615,Colombia,Melendez,0.0,Colombia
6630,Venezuela,Melendez,0.0,Venezuela
6618,Ecuador,Melendez,0.0,Ecuador
6626,Perú,Melendez,0.0,Peru
6613,Bolivia,Melendez,0.0,Bolivia
6614,Chile,Melendez,0.0,Chile
6612,Argentina,Melendez,0.0,Argentina
6625,Paraguay,Melendez,0.0,Paraguay
6629,Uruguay,Melendez,0.0,Uruguay
6617,Cuba,Melendez,0.0,Cuba
6628,República Dominicana,Melendez,0.0,Dominicana
6627,Puerto Rico,Melendez,0.08333333333333333,Puerto Rico
6964,México,Melgar,0.0,Mexico
6962,Guatemala,Melgar,0.0,Guatemala
6961,El Salvador,Melgar,0.04347826086956522,El Salvador
6963,Honduras,Melgar,0.0,Honduras
6965,Nicaragua,Melgar,0.0,Nicaragua
6958,Costa Rica,Melgar,0.0,Costa Rica
6966,Panamá,Melgar,0.0,Panama
6957,Colombia,Melgar,0.0,Colombia
6972,Venezuela,Melgar,0.0,Venezuela
6960,Ecuador,Melgar,0.0,Ecuador
6968,Perú,Melgar,0.0,Peru
6955,Bolivia,Melgar,0.0,Bolivia
6956,Chile,Melgar,0.0,Chile
6954,Argentina,Melgar,0.0,Argentina
6967,Paraguay,Melgar,0.0,Paraguay
6971,Uruguay,Melgar,0.0,Uruguay
6959,Cuba,Melgar,0.0,Cuba
6970,República Dominicana,Melgar,0.0,Dominicana
6969,Puerto Rico,Melgar,0.0,Puerto Rico
9662,México,Melgarejo,0.0,Mexico
9660,Guatemala,Melgarejo,0.0,Guatemala
9659,El Salvador,Melgarejo,0.0,El Salvador
9661,Honduras,Melgarejo,0.0,Honduras
9663,Nicaragua,Melgarejo,0.0,Nicaragua
9656,Costa Rica,Melgarejo,0.0,Costa Rica
9664,Panamá,Melgarejo,0.0,Panama
9655,Colombia,Melgarejo,0.0,Colombia
9670,Venezuela,Melgarejo,0.0,Venezuela
9658,Ecuador,Melgarejo,0.0,Ecuador
9666,Perú,Melgarejo,0.0,Peru
9653,Bolivia,Melgarejo,0.0,Bolivia
9654,Chile,Melgarejo,0.0,Chile
9652,Argentina,Melgarejo,0.0,Argentina
9665,Paraguay,Melgarejo,0.07046979865771813,Paraguay
9669,Uruguay,Melgarejo,0.0,Uruguay
9657,Cuba,Melgarejo,0.0,Cuba
9668,República Dominicana,Melgarejo,0.0,Dominicana
9667,Puerto Rico,Melgarejo,0.0,Puerto Rico
11410,México,Melo,0.0,Mexico
11408,Guatemala,Melo,0.0,Guatemala
11407,El Salvador,Melo,0.0,El Salvador
11409,Honduras,Melo,0.0,Honduras
11411,Nicaragua,Melo,0.0,Nicaragua
11404,Costa Rica,Melo,0.0,Costa Rica
11412,Panamá,Melo,0.0,Panama
11403,Colombia,Melo,0.0,Colombia
11418,Venezuela,Melo,0.0,Venezuela
11406,Ecuador,Melo,0.0,Ecuador
11414,Perú,Melo,0.0,Peru
11401,Bolivia,Melo,0.0,Bolivia
11402,Chile,Melo,0.0,Chile
11400,Argentina,Melo,0.0,Argentina
11413,Paraguay,Melo,0.0,Paraguay
11417,Uruguay,Melo,0.0,Uruguay
11405,Cuba,Melo,0.0,Cuba
11416,República Dominicana,Melo,0.04477611940298508,Dominicana
11415,Puerto Rico,Melo,0.0,Puerto Rico
5140,México,Mena,0.0,Mexico
5138,Guatemala,Mena,0.0,Guatemala
5137,El Salvador,Mena,0.0,El Salvador
5139,Honduras,Mena,0.0,Honduras
5141,Nicaragua,Mena,0.0,Nicaragua
5134,Costa Rica,Mena,0.07581227436823106,Costa Rica
5142,Panamá,Mena,0.0,Panama
5133,Colombia,Mena,0.0,Colombia
5148,Venezuela,Mena,0.0,Venezuela
5136,Ecuador,Mena,0.0,Ecuador
5144,Perú,Mena,0.0,Peru
5131,Bolivia,Mena,0.0,Bolivia
5132,Chile,Mena,0.0,Chile
5130,Argentina,Mena,0.0,Argentina
5143,Paraguay,Mena,0.0,Paraguay
5147,Uruguay,Mena,0.0,Uruguay
5135,Cuba,Mena,0.0,Cuba
5146,República Dominicana,Mena,0.0,Dominicana
5145,Puerto Rico,Mena,0.0,Puerto Rico
1340,México,Mendez,0.10194174757281553,Mexico
1338,Guatemala,Mendez,0.16666666666666666,Guatemala
1337,El Salvador,Mendez,0.12352941176470589,El Salvador
1339,Honduras,Mendez,0.09170305676855896,Honduras
1341,Nicaragua,Mendez,0.109375,Nicaragua
1334,Costa Rica,Mendez,0.125748502994012,Costa Rica
1342,Panamá,Mendez,0.0,Panama
1333,Colombia,Mendez,0.0474040632054176,Colombia
1348,Venezuela,Mendez,0.09051724137931035,Venezuela
1336,Ecuador,Mendez,0.0,Ecuador
1344,Perú,Mendez,0.0,Peru
1331,Bolivia,Mendez,0.07317073170731708,Bolivia
1332,Chile,Mendez,0.0,Chile
1330,Argentina,Mendez,0.03620689655172414,Argentina
1343,Paraguay,Mendez,0.05722070844686648,Paraguay
1347,Uruguay,Mendez,0.08571428571428573,Uruguay
1335,Cuba,Mendez,0.05817174515235458,Cuba
1346,República Dominicana,Mendez,0.11666666666666668,Dominicana
1345,Puerto Rico,Mendez,0.043298969072164954,Puerto Rico
10878,México,Mendin,0.0,Mexico
10876,Guatemala,Mendin,0.0,Guatemala
10875,El Salvador,Mendin,0.0,El Salvador
10877,Honduras,Mendin,0.0,Honduras
10879,Nicaragua,Mendin,0.0,Nicaragua
10872,Costa Rica,Mendin,0.0,Costa Rica
10880,Panamá,Mendin,0.0,Panama
10871,Colombia,Mendin,0.0,Colombia
10886,Venezuela,Mendin,0.0,Venezuela
10874,Ecuador,Mendin,0.0,Ecuador
10882,Perú,Mendin,0.0,Peru
10869,Bolivia,Mendin,0.0,Bolivia
10870,Chile,Mendin,0.0,Chile
10868,Argentina,Mendin,0.0,Argentina
10881,Paraguay,Mendin,0.0,Paraguay
10885,Uruguay,Mendin,0.0,Uruguay
10873,Cuba,Mendin,0.0,Cuba
10884,República Dominicana,Mendin,0.0,Dominicana
10883,Puerto Rico,Mendin,0.04007633587786259,Puerto Rico
1492,México,Mendoza,0.13548387096774195,Mexico
1490,Guatemala,Mendoza,0.08267716535433071,Guatemala
1489,El Salvador,Mendoza,0.12650602409638556,El Salvador
1491,Honduras,Mendoza,0.12209302325581396,Honduras
1493,Nicaragua,Mendoza,0.2210526315789474,Nicaragua
1486,Costa Rica,Mendoza,0.0,Costa Rica
1494,Panamá,Mendoza,0.14583333333333334,Panama
1485,Colombia,Mendoza,0.075,Colombia
1500,Venezuela,Mendoza,0.14482758620689656,Venezuela
1488,Ecuador,Mendoza,0.10294117647058824,Ecuador
1496,Perú,Mendoza,0.13636363636363638,Peru
1483,Bolivia,Mendoza,0.13125,Bolivia
1484,Chile,Mendoza,0.0,Chile
1482,Argentina,Mendoza,0.034090909090909095,Argentina
1495,Paraguay,Mendoza,0.09952606635071092,Paraguay
1499,Uruguay,Mendoza,0.0,Uruguay
1487,Cuba,Mendoza,0.056,Cuba
1498,República Dominicana,Mendoza,0.0,Dominicana
1497,Puerto Rico,Mendoza,0.0,Puerto Rico
10308,México,Menendez,0.0,Mexico
10306,Guatemala,Menendez,0.0,Guatemala
10305,El Salvador,Menendez,0.0,El Salvador
10307,Honduras,Menendez,0.0,Honduras
10309,Nicaragua,Menendez,0.0,Nicaragua
10302,Costa Rica,Menendez,0.0,Costa Rica
10310,Panamá,Menendez,0.0,Panama
10301,Colombia,Menendez,0.0,Colombia
10316,Venezuela,Menendez,0.0,Venezuela
10304,Ecuador,Menendez,0.0,Ecuador
10312,Perú,Menendez,0.0,Peru
10299,Bolivia,Menendez,0.0,Bolivia
10300,Chile,Menendez,0.0,Chile
10298,Argentina,Menendez,0.0,Argentina
10311,Paraguay,Menendez,0.0,Paraguay
10315,Uruguay,Menendez,0.0,Uruguay
10303,Cuba,Menendez,0.0,Cuba
10314,República Dominicana,Menendez,0.0,Dominicana
10313,Puerto Rico,Menendez,0.22340425531914895,Puerto Rico
6546,México,Menjivar,0.0,Mexico
6544,Guatemala,Menjivar,0.0,Guatemala
6543,El Salvador,Menjivar,0.10344827586206898,El Salvador
6545,Honduras,Menjivar,0.0,Honduras
6547,Nicaragua,Menjivar,0.0,Nicaragua
6540,Costa Rica,Menjivar,0.0,Costa Rica
6548,Panamá,Menjivar,0.0,Panama
6539,Colombia,Menjivar,0.0,Colombia
6554,Venezuela,Menjivar,0.0,Venezuela
6542,Ecuador,Menjivar,0.0,Ecuador
6550,Perú,Menjivar,0.0,Peru
6537,Bolivia,Menjivar,0.0,Bolivia
6538,Chile,Menjivar,0.0,Chile
6536,Argentina,Menjivar,0.0,Argentina
6549,Paraguay,Menjivar,0.0,Paraguay
6553,Uruguay,Menjivar,0.0,Uruguay
6541,Cuba,Menjivar,0.0,Cuba
6552,República Dominicana,Menjivar,0.0,Dominicana
6551,Puerto Rico,Menjivar,0.0,Puerto Rico
6204,México,Mera,0.0,Mexico
6202,Guatemala,Mera,0.0,Guatemala
6201,El Salvador,Mera,0.0,El Salvador
6203,Honduras,Mera,0.0,Honduras
6205,Nicaragua,Mera,0.0,Nicaragua
6198,Costa Rica,Mera,0.0,Costa Rica
6206,Panamá,Mera,0.0,Panama
6197,Colombia,Mera,0.0,Colombia
6212,Venezuela,Mera,0.0,Venezuela
6200,Ecuador,Mera,0.039473684210526314,Ecuador
6208,Perú,Mera,0.0,Peru
6195,Bolivia,Mera,0.0,Bolivia
6196,Chile,Mera,0.0,Chile
6194,Argentina,Mera,0.0,Argentina
6207,Paraguay,Mera,0.0,Paraguay
6211,Uruguay,Mera,0.0,Uruguay
6199,Cuba,Mera,0.0,Cuba
6210,República Dominicana,Mera,0.0,Dominicana
6209,Puerto Rico,Mera,0.0,Puerto Rico
2499,México,Mercado,0.0,Mexico
2497,Guatemala,Mercado,0.0,Guatemala
2496,El Salvador,Mercado,0.0,El Salvador
2498,Honduras,Mercado,0.0,Honduras
2500,Nicaragua,Mercado,0.0726643598615917,Nicaragua
2493,Costa Rica,Mercado,0.0,Costa Rica
2501,Panamá,Mercado,0.0,Panama
2492,Colombia,Mercado,0.0,Colombia
2507,Venezuela,Mercado,0.0,Venezuela
2495,Ecuador,Mercado,0.0,Ecuador
2503,Perú,Mercado,0.0,Peru
2490,Bolivia,Mercado,0.06140350877192982,Bolivia
2491,Chile,Mercado,0.0,Chile
2489,Argentina,Mercado,0.0,Argentina
2502,Paraguay,Mercado,0.0,Paraguay
2506,Uruguay,Mercado,0.0,Uruguay
2494,Cuba,Mercado,0.0,Cuba
2505,República Dominicana,Mercado,0.0,Dominicana
2504,Puerto Rico,Mercado,0.05526315789473685,Puerto Rico
10346,México,Merced,0.0,Mexico
10344,Guatemala,Merced,0.0,Guatemala
10343,El Salvador,Merced,0.0,El Salvador
10345,Honduras,Merced,0.0,Honduras
10347,Nicaragua,Merced,0.0,Nicaragua
10340,Costa Rica,Merced,0.0,Costa Rica
10348,Panamá,Merced,0.0,Panama
10339,Colombia,Merced,0.0,Colombia
10354,Venezuela,Merced,0.0,Venezuela
10342,Ecuador,Merced,0.0,Ecuador
10350,Perú,Merced,0.0,Peru
10337,Bolivia,Merced,0.0,Bolivia
10338,Chile,Merced,0.0,Chile
10336,Argentina,Merced,0.0,Argentina
10349,Paraguay,Merced,0.0,Paraguay
10353,Uruguay,Merced,0.0,Uruguay
10341,Cuba,Merced,0.0,Cuba
10352,República Dominicana,Merced,0.0,Dominicana
10351,Puerto Rico,Merced,0.20000000000000004,Puerto Rico
7515,México,Merida,0.0,Mexico
7513,Guatemala,Merida,0.04439746300211417,Guatemala
7512,El Salvador,Merida,0.0,El Salvador
7514,Honduras,Merida,0.0,Honduras
7516,Nicaragua,Merida,0.0,Nicaragua
7509,Costa Rica,Merida,0.0,Costa Rica
7517,Panamá,Merida,0.0,Panama
7508,Colombia,Merida,0.0,Colombia
7523,Venezuela,Merida,0.0,Venezuela
7511,Ecuador,Merida,0.0,Ecuador
7519,Perú,Merida,0.0,Peru
7506,Bolivia,Merida,0.0,Bolivia
7507,Chile,Merida,0.0,Chile
7505,Argentina,Merida,0.0,Argentina
7518,Paraguay,Merida,0.0,Paraguay
7522,Uruguay,Merida,0.0,Uruguay
7510,Cuba,Merida,0.0,Cuba
7521,República Dominicana,Merida,0.0,Dominicana
7520,Puerto Rico,Merida,0.0,Puerto Rico
6299,México,Mero,0.0,Mexico
6297,Guatemala,Mero,0.0,Guatemala
6296,El Salvador,Mero,0.0,El Salvador
6298,Honduras,Mero,0.0,Honduras
6300,Nicaragua,Mero,0.0,Nicaragua
6293,Costa Rica,Mero,0.0,Costa Rica
6301,Panamá,Mero,0.0,Panama
6292,Colombia,Mero,0.0,Colombia
6307,Venezuela,Mero,0.0,Venezuela
6295,Ecuador,Mero,0.03349282296650718,Ecuador
6303,Perú,Mero,0.0,Peru
6290,Bolivia,Mero,0.0,Bolivia
6291,Chile,Mero,0.0,Chile
6289,Argentina,Mero,0.0,Argentina
6302,Paraguay,Mero,0.0,Paraguay
6306,Uruguay,Mero,0.0,Uruguay
6294,Cuba,Mero,0.0,Cuba
